,customer_name,gender,age,city,state,order_date,delivery_date,sales_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,stock,month,delivery_days
182,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,2021-09-23,2021-09-26,2668,95,3,285,Shirt,Polo,S,violet,43,9,3
183,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,2021-03-06,2021-03-14,2762,97,3,291,Trousers,Slim-Fit,S,red,71,3,8
184,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,2021-03-06,2021-03-14,2763,93,1,93,Jacket,Coach,L,indigo,74,3,8
185,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,2021-03-06,2021-03-14,2764,115,2,230,Trousers,Cropped,L,violet,40,3,8
186,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,2021-03-06,2021-03-14,2765,97,1,97,Trousers,Slim-Fit,L,indigo,48,3,8
187,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,2021-03-06,2021-03-14,2766,105,1,105,Shirt,Cuban Collar,L,blue,65,3,8
188,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,2021-06-24,2021-07-02,4721,90,1,90,Trousers,Relaxed Leg,M,indigo,45,6,8
189,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,2021-06-24,2021-07-02,4722,94,1,94,Shirt,Henley,XL,orange,52,6,8
190,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,2021-06-24,2021-07-02,4723,107,1,107,Jacket,Denim,XS,blue,49,6,8
191,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-07-15,2021-08-05,3151,98,1,98,Shirt,Camp Collared,L,orange,63,7,21
192,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-07-15,2021-08-05,3152,113,2,226,Trousers,Chinos,L,red,44,7,21
193,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-07-15,2021-08-05,3153,118,1,118,Jacket,Puffer,XS,red,67,7,21
194,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-07-15,2021-08-05,3154,107,2,214,Jacket,Denim,XL,orange,79,7,21
195,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-07-15,2021-08-05,3155,112,1,112,Jacket,Cardigan,XS,blue,54,7,21
196,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-07-15,2021-08-05,3156,107,3,321,Jacket,Denim,L,violet,50,7,21
197,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-02-07,2021-02-19,3555,92,3,276,Shirt,Denim,S,orange,69,2,12
198,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-02-07,2021-02-19,3556,109,3,327,Shirt,Mandarin Collar,S,green,74,2,12
199,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-02-07,2021-02-19,3557,90,2,180,Trousers,Relaxed Leg,M,orange,74,2,12
200,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-02-07,2021-02-19,3558,119,2,238,Shirt,Casual Slim Fit,XL,violet,57,2,12
201,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-02-07,2021-02-19,3559,97,1,97,Trousers,Slim-Fit,S,orange,55,2,12
202,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,2021-02-07,2021-02-19,3560,119,3,357,Jacket,Trench Coat,S,violet,69,2,12
203,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-08-22,2021-09-04,167,113,1,113,Jacket,Parka,XS,yellow,63,8,13
204,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-08-22,2021-09-04,168,93,3,279,Jacket,Coach,S,orange,55,8,13
205,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-08-22,2021-09-04,169,104,2,208,Shirt,Dress,M,red,57,8,13
206,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-08-22,2021-09-04,170,117,2,234,Jacket,Shearling,S,indigo,45,8,13
207,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-08-22,2021-09-04,171,109,2,218,Jacket,Peacoat,M,red,59,8,13
208,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-08-22,2021-09-04,172,98,1,98,Shirt,Camp Collared,L,indigo,72,8,13
209,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,598,94,3,282,Shirt,Henley,XL,violet,77,4,10
210,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,599,98,3,294,Jacket,Leather,XL,yellow,67,4,10
211,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,600,102,1,102,Trousers,Cargo Pants,L,green,42,4,10
212,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,601,96,1,96,Shirt,Oxford Cloth,XL,violet,54,4,10
213,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,602,98,1,98,Jacket,Leather,M,green,45,4,10
214,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,603,118,2,236,Jacket,Puffer,M,blue,60,4,10
215,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,604,109,2,218,Shirt,Mandarin Collar,L,yellow,78,4,10
216,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,605,92,1,92,Shirt,Denim,S,green,49,4,10
217,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-06-27,2021-07-16,2362,102,2,204,Jacket,Windbreaker,L,indigo,67,6,19
218,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-06-27,2021-07-16,2363,93,2,186,Jacket,Coach,S,green,60,6,19
219,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-06-27,2021-07-16,2364,99,3,297,Trousers,High-Waisted,S,orange,42,6,19
220,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-06-27,2021-07-16,2365,118,2,236,Jacket,Puffer,M,blue,60,6,19
221,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-06-27,2021-07-16,2366,107,1,107,Jacket,Denim,XL,yellow,56,6,19
222,Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1732,93,2,186,Jacket,Coach,S,orange,55,10,2
223,Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1733,112,1,112,Trousers,Tracksuit Bottoms,S,green,72,10,2
224,Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1734,100,3,300,Jacket,Bomber,S,yellow,64,10,2
225,Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1735,106,2,212,Shirt,Chambray,L,blue,69,10,2
226,Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1736,91,2,182,Shirt,Linen,S,orange,42,10,2
227,Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1737,94,2,188,Trousers,Cords,M,green,76,10,2
228,Tore Caras,Genderqueer,62,West Alyssa,Queensland,2021-08-14,2021-08-16,2868,109,1,109,Jacket,Peacoat,L,green,73,8,2
229,Tore Caras,Genderqueer,62,West Alyssa,Queensland,2021-08-14,2021-08-16,2869,91,2,182,Jacket,Pullover,L,blue,66,8,2
230,Tore Caras,Genderqueer,62,West Alyssa,Queensland,2021-08-14,2021-08-16,2870,118,3,354,Shirt,Flannel,L,orange,59,8,2
231,Tore Caras,Genderqueer,62,West Alyssa,Queensland,2021-08-14,2021-08-16,2871,98,2,196,Jacket,Leather,M,yellow,77,8,2
232,Tore Caras,Genderqueer,62,West Alyssa,Queensland,2021-07-04,2021-07-22,4714,118,1,118,Jacket,Puffer,M,red,62,7,18
233,Tore Caras,Genderqueer,62,West Alyssa,Queensland,2021-07-04,2021-07-22,4715,106,3,318,Trousers,Wool,L,indigo,41,7,18
234,Tore Caras,Genderqueer,62,West Alyssa,Queensland,2021-07-04,2021-07-22,4716,117,2,234,Jacket,Shearling,M,yellow,60,7,18
235,Tore Caras,Genderqueer,62,West Alyssa,Queensland,2021-07-04,2021-07-22,4717,100,2,200,Jacket,Bomber,XS,blue,44,7,18
236,Tore Caras,Genderqueer,62,West Alyssa,Queensland,2021-07-04,2021-07-22,4718,94,2,188,Trousers,Cords,XL,blue,65,7,18
237,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,2021-05-16,2021-05-22,2623,115,1,115,Trousers,Cropped,M,indigo,73,5,6
238,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,2021-05-16,2021-05-22,2624,94,2,188,Trousers,Cords,XL,red,80,5,6
239,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,2021-05-16,2021-05-22,2625,95,3,285,Shirt,Polo,S,orange,78,5,6
240,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,2021-05-16,2021-05-22,2626,102,3,306,Trousers,Cargo Pants,M,red,52,5,6
241,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,2021-05-16,2021-05-22,2627,109,2,218,Shirt,Mandarin Collar,L,indigo,53,5,6
242,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,2021-05-16,2021-05-22,2628,90,3,270,Trousers,Relaxed Leg,XS,green,80,5,6
243,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-04-12,2021-05-01,34,109,1,109,Jacket,Peacoat,XS,violet,54,4,19
244,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-04-12,2021-05-01,35,95,2,190,Shirt,Polo,S,yellow,77,4,19
245,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-09-11,2021-09-20,1461,97,2,194,Trousers,Slim-Fit,L,violet,58,9,9
246,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-09-11,2021-09-20,1462,113,2,226,Jacket,Parka,M,red,56,9,9
247,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-09-11,2021-09-20,1463,113,1,113,Jacket,Parka,M,orange,51,9,9
248,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-09-11,2021-09-20,1464,109,2,218,Jacket,Peacoat,M,violet,77,9,9
249,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-09-11,2021-09-20,1465,93,3,279,Trousers,Joggers,S,violet,63,9,9
250,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-09-11,2021-09-20,1466,98,2,196,Jacket,Leather,XS,violet,70,9,9
251,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-06-20,2021-07-11,2511,102,1,102,Trousers,Cargo Pants,XS,indigo,51,6,21
252,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-06-20,2021-07-11,2512,105,3,315,Shirt,Cuban Collar,XS,violet,49,6,21
253,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-06-20,2021-07-11,2513,113,2,226,Trousers,Chinos,XS,blue,69,6,21
254,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-06-20,2021-07-11,2514,117,1,117,Jacket,Shearling,XL,orange,60,6,21
255,Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-06-20,2021-07-11,2515,102,1,102,Jacket,Windbreaker,XL,yellow,58,6,21
256,Hyacinth Pepper,Agender,20,New Callum,Tasmania,2021-07-21,2021-08-01,2614,91,3,273,Jacket,Pullover,XL,blue,74,7,11
257,Hyacinth Pepper,Agender,20,New Callum,Tasmania,2021-07-21,2021-08-01,2615,98,1,98,Shirt,Camp Collared,XL,red,79,7,11
258,Hyacinth Pepper,Agender,20,New Callum,Tasmania,2021-07-21,2021-08-01,2616,118,3,354,Jacket,Puffer,XS,violet,74,7,11
259,Lin Avraam,Genderqueer,65,Samuelland,South Australia,2021-05-19,2021-06-12,2326,118,2,236,Shirt,Flannel,XL,violet,43,5,24
260,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-10-14,2021-11-08,1029,115,3,345,Trousers,Cropped,M,red,50,10,25
261,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-10-14,2021-11-08,1030,109,3,327,Shirt,Mandarin Collar,M,red,60,10,25
262,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-10-14,2021-11-08,1031,112,1,112,Jacket,Cardigan,M,violet,75,10,25
263,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-10-14,2021-11-08,1032,102,2,204,Jacket,Windbreaker,M,indigo,56,10,25
264,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-10-14,2021-11-08,1033,99,1,99,Trousers,High-Waisted,XL,green,78,10,25
265,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-10-14,2021-11-08,1034,94,3,282,Shirt,Henley,M,yellow,71,10,25
266,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-10-14,2021-11-08,1035,91,2,182,Shirt,Linen,M,violet,44,10,25
267,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-10-14,2021-11-08,1036,106,1,106,Trousers,Wool,S,indigo,45,10,25
268,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-08-16,2021-09-08,4430,90,2,180,Trousers,Relaxed Leg,M,blue,72,8,23
269,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-08-16,2021-09-08,4431,119,3,357,Jacket,Trench Coat,XS,green,62,8,23
270,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-08-16,2021-09-08,4432,105,1,105,Trousers,Pleated,L,orange,53,8,23
271,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-08-16,2021-09-08,4433,92,3,276,Shirt,Denim,L,indigo,58,8,23
272,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-08-16,2021-09-08,4434,113,2,226,Jacket,Parka,S,green,62,8,23
273,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-08-16,2021-09-08,4435,107,3,321,Jacket,Denim,L,orange,73,8,23
274,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-08-16,2021-09-08,4436,98,1,98,Jacket,Leather,M,orange,80,8,23
275,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-08-16,2021-09-08,4437,119,3,357,Jacket,Trench Coat,XL,indigo,64,8,23
276,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,2021-08-16,2021-09-08,4438,105,1,105,Trousers,Pleated,XL,orange,69,8,23
277,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,0,106,2,212,Shirt,Chambray,L,orange,44,8,25
278,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,1,118,1,118,Jacket,Puffer,S,indigo,62,8,25
279,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,2,96,3,288,Shirt,Oxford Cloth,M,red,54,8,25
280,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,3,106,2,212,Trousers,Wool,M,blue,52,8,25
281,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,4,113,3,339,Jacket,Parka,S,indigo,53,8,25
282,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,5,106,3,318,Trousers,Wool,S,red,65,8,25
283,Willa Gaisford,Female,23,West Justin,Western Australia,2021-08-24,2021-09-15,324,100,2,200,Jacket,Bomber,S,yellow,64,8,22
284,Willa Gaisford,Female,23,West Justin,Western Australia,2021-08-24,2021-09-15,325,119,3,357,Shirt,Casual Slim Fit,XS,yellow,63,8,22
285,Willa Gaisford,Female,23,West Justin,Western Australia,2021-08-24,2021-09-15,326,112,3,336,Jacket,Cardigan,XL,orange,75,8,22
286,Willa Gaisford,Female,23,West Justin,Western Australia,2021-10-19,2021-11-12,1190,105,3,315,Trousers,Pleated,XS,violet,58,10,24
287,Willa Gaisford,Female,23,West Justin,Western Australia,2021-10-19,2021-11-12,1191,105,1,105,Trousers,Pleated,L,green,47,10,24
288,Willa Gaisford,Female,23,West Justin,Western Australia,2021-10-19,2021-11-12,1192,91,3,273,Shirt,Linen,M,yellow,59,10,24
289,Tiphany Peacop,Bigender,79,East Sofia,Victoria,2021-07-24,2021-07-29,4808,115,1,115,Trousers,Cropped,XS,violet,65,7,5
290,Tiphany Peacop,Bigender,79,East Sofia,Victoria,2021-07-24,2021-07-29,4809,97,1,97,Trousers,Slim-Fit,S,blue,49,7,5
291,Tiphany Peacop,Bigender,79,East Sofia,Victoria,2021-07-24,2021-07-29,4810,90,3,270,Trousers,Relaxed Leg,M,orange,74,7,5
292,Tiphany Peacop,Bigender,79,East Sofia,Victoria,2021-07-24,2021-07-29,4811,105,2,210,Shirt,Cuban Collar,L,orange,65,7,5
293,Tiphany Peacop,Bigender,79,East Sofia,Victoria,2021-07-24,2021-07-29,4812,102,3,306,Trousers,Cargo Pants,M,violet,58,7,5
294,Tiphany Peacop,Bigender,79,East Sofia,Victoria,2021-07-24,2021-07-29,4813,118,2,236,Shirt,Flannel,S,violet,70,7,5
295,Dulcea Shrawley,Female,48,Codyview,Northern Territory,2021-02-08,2021-02-13,1763,119,3,357,Jacket,Trench Coat,S,orange,41,2,5
296,Dulcea Shrawley,Female,48,Codyview,Northern Territory,2021-02-08,2021-02-13,1764,95,2,190,Shirt,Polo,XL,green,61,2,5
297,Marinna Heal,Genderfluid,42,Braunhaven,Tasmania,2021-06-04,2021-06-25,4678,106,2,212,Shirt,Chambray,S,violet,52,6,21
298,Marinna Heal,Genderfluid,42,Braunhaven,Tasmania,2021-06-04,2021-06-25,4679,119,3,357,Shirt,Casual Slim Fit,L,violet,65,6,21
299,Jehanna Water,Polygender,48,Monahanside,South Australia,2021-02-11,2021-02-25,4061,119,3,357,Shirt,Casual Slim Fit,L,yellow,63,2,14
300,Jehanna Water,Polygender,48,Monahanside,South Australia,2021-02-11,2021-02-25,4062,117,2,234,Jacket,Shearling,XL,green,51,2,14
301,Jehanna Water,Polygender,48,Monahanside,South Australia,2021-02-11,2021-02-25,4063,102,1,102,Jacket,Windbreaker,M,blue,70,2,14
302,Jehanna Water,Polygender,48,Monahanside,South Australia,2021-02-11,2021-02-25,4064,91,1,91,Jacket,Pullover,L,orange,56,2,14
303,Jehanna Water,Polygender,48,Monahanside,South Australia,2021-02-11,2021-02-25,4065,92,1,92,Shirt,Denim,S,violet,54,2,14
304,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-02-04,2021-02-17,510,119,2,238,Shirt,Casual Slim Fit,S,green,72,2,13
305,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-02-04,2021-02-17,511,99,1,99,Trousers,High-Waisted,S,yellow,56,2,13
306,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-02-04,2021-02-17,512,94,3,282,Trousers,Cords,XL,orange,72,2,13
307,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-02-04,2021-02-17,513,109,2,218,Jacket,Peacoat,XS,blue,48,2,13
308,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-02-04,2021-02-17,514,95,1,95,Shirt,Polo,XL,yellow,46,2,13
309,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-02-04,2021-02-17,515,112,1,112,Trousers,Tracksuit Bottoms,XS,blue,42,2,13
310,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-03-22,2021-03-28,1892,118,1,118,Shirt,Flannel,M,green,66,3,6
311,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-03-22,2021-03-28,1893,119,3,357,Shirt,Casual Slim Fit,L,orange,76,3,6
312,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-03-22,2021-03-28,1894,104,2,208,Shirt,Dress,XL,yellow,75,3,6
313,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-03-22,2021-03-28,1895,98,3,294,Shirt,Camp Collared,M,orange,65,3,6
314,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-03-22,2021-03-28,1896,112,2,224,Trousers,Tracksuit Bottoms,S,violet,48,3,6
315,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-03-22,2021-03-28,1897,102,1,102,Jacket,Windbreaker,M,violet,64,3,6
316,Katinka Currier,Non-binary,75,Smythland,South Australia,2021-03-22,2021-03-28,1898,112,2,224,Jacket,Cardigan,S,blue,53,3,6
317,Chandra Carine,Agender,51,Hellermouth,New South Wales,2021-02-22,2021-03-14,4710,93,1,93,Trousers,Joggers,S,violet,63,2,20
318,Chandra Carine,Agender,51,Hellermouth,New South Wales,2021-02-22,2021-03-14,4711,106,3,318,Shirt,Chambray,M,orange,43,2,20
319,Chandra Carine,Agender,51,Hellermouth,New South Wales,2021-02-22,2021-03-14,4712,118,1,118,Jacket,Puffer,XS,red,67,2,20
320,Angela Kester,Male,62,Chloeville,South Australia,2021-08-30,2021-09-21,2407,118,3,354,Shirt,Flannel,XL,red,72,8,22
321,Angela Kester,Male,62,Chloeville,South Australia,2021-08-30,2021-09-21,2408,97,1,97,Trousers,Slim-Fit,XL,orange,78,8,22
322,Angela Kester,Male,62,Chloeville,South Australia,2021-08-30,2021-09-21,2409,91,3,273,Jacket,Pullover,L,indigo,50,8,22
323,Angela Kester,Male,62,Chloeville,South Australia,2021-08-30,2021-09-21,2410,91,2,182,Jacket,Pullover,XS,red,54,8,22
324,Angela Kester,Male,62,Chloeville,South Australia,2021-08-30,2021-09-21,2411,93,2,186,Trousers,Joggers,M,yellow,72,8,22
325,Angela Kester,Male,62,Chloeville,South Australia,2021-08-30,2021-09-21,2412,109,1,109,Shirt,Mandarin Collar,XL,blue,71,8,22
326,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-07-07,2021-07-18,173,117,3,351,Jacket,Shearling,XL,red,42,7,11
327,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-07-07,2021-07-18,174,106,3,318,Trousers,Wool,XS,green,73,7,11
328,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-07-07,2021-07-18,175,112,3,336,Jacket,Cardigan,XS,yellow,46,7,11
329,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-07-07,2021-07-18,176,112,2,224,Jacket,Cardigan,L,yellow,50,7,11
330,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-07-07,2021-07-18,177,93,2,186,Jacket,Coach,XS,green,78,7,11
331,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-04-03,2021-04-19,3424,99,2,198,Trousers,High-Waisted,XS,blue,51,4,16
332,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-04-03,2021-04-19,3425,96,2,192,Shirt,Oxford Cloth,M,red,54,4,16
333,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-04-03,2021-04-19,3426,115,1,115,Trousers,Cropped,XS,green,48,4,16
334,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-04-03,2021-04-19,3427,100,3,300,Jacket,Bomber,M,green,61,4,16
335,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,2021-04-03,2021-04-19,3428,96,2,192,Trousers,Drawstring,L,green,43,4,16
336,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,2021-09-13,2021-10-09,2629,94,3,282,Shirt,Henley,XS,red,62,9,26
337,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,2021-09-13,2021-10-09,2630,100,1,100,Jacket,Bomber,XL,violet,53,9,26
338,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,2021-09-13,2021-10-09,2631,119,2,238,Shirt,Casual Slim Fit,XS,violet,55,9,26
339,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,2021-09-13,2021-10-09,2632,92,1,92,Shirt,Denim,XL,orange,67,9,26
340,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,2021-09-13,2021-10-09,2633,102,2,204,Jacket,Windbreaker,XL,indigo,60,9,26
341,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,2021-09-13,2021-10-09,2634,107,3,321,Jacket,Denim,XS,blue,49,9,26
342,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,2021-09-13,2021-10-09,2635,91,1,91,Jacket,Pullover,L,green,72,9,26
343,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,2021-09-13,2021-10-09,2636,91,1,91,Shirt,Linen,S,green,58,9,26
344,Lanny Wardale,Female,30,Spencerborough,Western Australia,2021-03-09,2021-03-14,2844,107,1,107,Jacket,Denim,S,violet,73,3,5
345,Lanny Wardale,Female,30,Spencerborough,Western Australia,2021-03-09,2021-03-14,2845,92,2,184,Shirt,Denim,S,orange,69,3,5
346,Lanny Wardale,Female,30,Spencerborough,Western Australia,2021-03-09,2021-03-14,2846,92,2,184,Shirt,Denim,XS,blue,76,3,5
347,Lanny Wardale,Female,30,Spencerborough,Western Australia,2021-03-09,2021-03-14,2847,98,1,98,Jacket,Leather,XL,indigo,52,3,5
348,Lanny Wardale,Female,30,Spencerborough,Western Australia,2021-03-09,2021-03-14,2848,96,3,288,Shirt,Oxford Cloth,L,blue,59,3,5
